"ID","Dissolved.oxygen.Mean","Light.bottom.Mean","Nitrate.Mean","Phosphate.Mean"
13237,302.322205,0.000259,2.888099,0.276142
13238,302.610718,0.094954,3.040591,0.286183
13239,300.496246,0.000208,2.890666,0.274247
13240,300.496246,0.000208,2.890666,0.274247
13241,302.721619,0.018345,2.798088,0.269636
13242,302.934814,1.6e-05,2.754708,0.266667
13243,302.263062,0.001798,2.862984,0.274372
13244,302.931061,0.001963,2.816739,0.270658
13245,302.931061,0.001963,2.816739,0.270658
13246,302.931061,0.001963,2.816739,0.270658
13247,302.322205,0.000259,2.888099,0.276142
13248,302.931061,0.001963,2.816739,0.270658
13249,302.934814,1.6e-05,2.754708,0.266667
13250,302.610718,0.094954,3.040591,0.286183
13251,302.610718,0.094954,3.040591,0.286183
13252,302.721619,0.018345,2.798088,0.269636
13253,302.610718,0.094954,3.040591,0.286183
13254,302.934814,1.6e-05,2.754708,0.266667
13255,302.934814,1.6e-05,2.754708,0.266667
13256,300.623077,0,2.866259,0.272669
13257,302.263062,0.001798,2.862984,0.274372
13258,302.931061,0.001963,2.816739,0.270658
13259,302.931061,0.001963,2.816739,0.270658
13260,302.931061,0.001963,2.816739,0.270658
13261,302.931061,0.001963,2.816739,0.270658
13262,300.496246,0.000208,2.890666,0.274247
13263,302.610718,0.094954,3.040591,0.286183
13264,302.931061,0.001963,2.816739,0.270658
13265,300.496246,0.000208,2.890666,0.274247
13266,302.610718,0.094954,3.040591,0.286183
13267,302.263062,0.001798,2.862984,0.274372
13268,302.931061,0.001963,2.816739,0.270658
13269,302.721619,0.018345,2.798088,0.269636
13270,300.496246,0.000208,2.890666,0.274247
13271,302.931061,0.001963,2.816739,0.270658
13272,302.721619,0.018345,2.798088,0.269636
13273,302.263062,0.001798,2.862984,0.274372
13274,300.496246,0.000208,2.890666,0.274247
13275,302.322205,0.000259,2.888099,0.276142
13276,302.721619,0.018345,2.798088,0.269636
13277,302.322205,0.000259,2.888099,0.276142
13278,302.610718,0.094954,3.040591,0.286183
13279,302.859283,0,2.808406,0.270967
13280,302.764984,0.000401,2.77314,0.267948
13281,302.263062,0.001798,2.862984,0.274372
13282,302.931061,0.001963,2.816739,0.270658
13283,302.684326,0.061186,3.004472,0.283607
13284,300.496246,0.000208,2.890666,0.274247
13285,302.684326,0.061186,3.004472,0.283607
13286,302.684326,0.061186,3.004472,0.283607
13287,302.684326,0.061186,3.004472,0.283607
13288,302.322205,0.000259,2.888099,0.276142
13289,302.263062,0.001798,2.862984,0.274372
13290,302.931061,0.001963,2.816739,0.270658
13291,302.684326,0.061186,3.004472,0.283607
13292,302.322205,0.000259,2.888099,0.276142
13293,302.684326,0.061186,3.004472,0.283607
13294,300.496246,0.000208,2.890666,0.274247
13295,302.931061,0.001963,2.816739,0.270658
13296,302.931061,0.001963,2.816739,0.270658
13297,302.322205,0.000259,2.888099,0.276142
13298,302.931061,0.001963,2.816739,0.270658
13299,300.496246,0.000208,2.890666,0.274247
13300,300.496246,0.000208,2.890666,0.274247
13301,300.496246,0.000208,2.890666,0.274247
13302,302.931061,0.001963,2.816739,0.270658
13303,300.623077,0,2.866259,0.272669
13304,302.263062,0.001798,2.862984,0.274372
13305,302.263062,0.001798,2.862984,0.274372
13306,300.496246,0.000208,2.890666,0.274247
13307,302.263062,0.001798,2.862984,0.274372
13308,302.684326,0.061186,3.004472,0.283607
13309,302.931061,0.001963,2.816739,0.270658
13310,302.263062,0.001798,2.862984,0.274372
13311,302.859283,0,2.808406,0.270967
13312,300.623077,0,2.866259,0.272669
13313,302.322205,0.000259,2.888099,0.276142
13314,302.933472,1e-06,2.813274,0.270482
13315,302.322205,0.000259,2.888099,0.276142
13316,302.684326,0.061186,3.004472,0.283607
13317,302.721619,0.018345,2.798088,0.269636
13318,300.496246,0.000208,2.890666,0.274247
13319,302.931061,0.001963,2.816739,0.270658
13320,302.931061,0.001963,2.816739,0.270658
13321,302.931061,0.001963,2.816739,0.270658
13322,302.931061,0.001963,2.816739,0.270658
13323,300.496246,0.000208,2.890666,0.274247
13324,300.496246,0.000208,2.890666,0.274247
13325,300.496246,0.000208,2.890666,0.274247
13326,302.859283,0,2.808406,0.270967
13327,302.859283,0,2.808406,0.270967
13328,302.859283,0,2.808406,0.270967
13329,302.610718,0.094954,3.040591,0.286183
13330,302.859283,0,2.808406,0.270967
13331,302.859283,0,2.808406,0.270967
13332,302.322205,0.000259,2.888099,0.276142
13333,302.322205,0.000259,2.888099,0.276142
13334,302.610718,0.094954,3.040591,0.286183
13335,302.859283,0,2.808406,0.270967
13336,302.909912,0,2.782183,0.268852
13337,302.263062,0.001798,2.862984,0.274372
13338,302.931061,0.001963,2.816739,0.270658
13339,302.610718,0.094954,3.040591,0.286183
13340,302.859283,0,2.808406,0.270967
13341,302.931061,0.001963,2.816739,0.270658
13342,302.931061,0.001963,2.816739,0.270658
13343,302.610718,0.094954,3.040591,0.286183
13344,302.931061,0.001963,2.816739,0.270658
13345,302.610718,0.094954,3.040591,0.286183
13346,302.931061,0.001963,2.816739,0.270658
13347,302.610718,0.094954,3.040591,0.286183
13348,302.610718,0.094954,3.040591,0.286183
13349,302.859283,0,2.808406,0.270967
13350,302.859283,0,2.808406,0.270967
13351,302.322205,0.000259,2.888099,0.276142
13352,302.859283,0,2.808406,0.270967
13353,302.322205,0.000259,2.888099,0.276142
13354,302.610718,0.094954,3.040591,0.286183
13355,302.931061,0.001963,2.816739,0.270658
13356,302.931061,0.001963,2.816739,0.270658
13357,302.610718,0.094954,3.040591,0.286183
13358,302.610718,0.094954,3.040591,0.286183
13359,302.610718,0.094954,3.040591,0.286183
13360,302.610718,0.094954,3.040591,0.286183
13361,302.931061,0.001963,2.816739,0.270658
13362,302.610718,0.094954,3.040591,0.286183
13363,302.610718,0.094954,3.040591,0.286183
13364,302.859283,0,2.808406,0.270967
13365,302.610718,0.094954,3.040591,0.286183
13366,302.610718,0.094954,3.040591,0.286183
13367,302.684326,0.061186,3.004472,0.283607
13368,302.610718,0.094954,3.040591,0.286183
13369,302.263062,0.001798,2.862984,0.274372
13370,302.859283,0,2.808406,0.270967
13371,302.610718,0.094954,3.040591,0.286183
13372,302.934814,1.6e-05,2.754708,0.266667
13373,302.934814,1.6e-05,2.754708,0.266667
13374,302.934814,1.6e-05,2.754708,0.266667
13375,302.934814,1.6e-05,2.754708,0.266667
13376,302.934814,1.6e-05,2.754708,0.266667
13377,302.859283,0,2.808406,0.270967
13378,302.859283,0,2.808406,0.270967
13379,302.859283,0,2.808406,0.270967
13380,302.934814,1.6e-05,2.754708,0.266667
13381,302.934814,1.6e-05,2.754708,0.266667
13382,302.971893,0,2.766239,0.267507
13383,302.934814,1.6e-05,2.754708,0.266667
13384,302.934814,1.6e-05,2.754708,0.266667
13385,302.934814,1.6e-05,2.754708,0.266667
13386,302.934814,1.6e-05,2.754708,0.266667
13387,302.934814,1.6e-05,2.754708,0.266667
13388,302.934814,1.6e-05,2.754708,0.266667
13389,302.859283,0,2.808406,0.270967
13390,302.859283,0,2.808406,0.270967
13391,302.931061,0.001963,2.816739,0.270658
13392,302.859283,0,2.808406,0.270967
13393,302.909912,0,2.782183,0.268852
13394,302.934814,1.6e-05,2.754708,0.266667
13395,302.934814,1.6e-05,2.754708,0.266667
13396,302.934814,1.6e-05,2.754708,0.266667
13397,302.859283,0,2.808406,0.270967
13398,302.859283,0,2.808406,0.270967
13399,302.859283,0,2.808406,0.270967
13400,302.859283,0,2.808406,0.270967
13401,302.859283,0,2.808406,0.270967
13402,302.859283,0,2.808406,0.270967
13403,302.859283,0,2.808406,0.270967
13404,302.859283,0,2.808406,0.270967
13405,302.859283,0,2.808406,0.270967
13406,302.859283,0,2.808406,0.270967
13407,302.859283,0,2.808406,0.270967
13408,302.859283,0,2.808406,0.270967
13409,302.859283,0,2.808406,0.270967
13410,302.859283,0,2.808406,0.270967
13411,302.859283,0,2.808406,0.270967
13412,302.931061,0.001963,2.816739,0.270658
13413,302.859283,0,2.808406,0.270967
13414,302.859283,0,2.808406,0.270967
13415,302.263062,0.001798,2.862984,0.274372
13416,302.931061,0.001963,2.816739,0.270658
13417,302.931061,0.001963,2.816739,0.270658
13418,302.859283,0,2.808406,0.270967
13419,302.934814,1.6e-05,2.754708,0.266667
13420,302.931061,0.001963,2.816739,0.270658
13421,302.934814,1.6e-05,2.754708,0.266667
13422,302.934814,1.6e-05,2.754708,0.266667
13423,302.934814,1.6e-05,2.754708,0.266667
13424,302.263062,0.001798,2.862984,0.274372
13425,302.934814,1.6e-05,2.754708,0.266667
13426,302.934814,1.6e-05,2.754708,0.266667
13427,302.934814,1.6e-05,2.754708,0.266667
13428,302.934814,1.6e-05,2.754708,0.266667
13429,302.934814,1.6e-05,2.754708,0.266667
13430,302.934814,1.6e-05,2.754708,0.266667
13431,302.934814,1.6e-05,2.754708,0.266667
13432,302.934814,1.6e-05,2.754708,0.266667
13433,302.934814,1.6e-05,2.754708,0.266667
13434,302.934814,1.6e-05,2.754708,0.266667
13435,302.859283,0,2.808406,0.270967
13436,302.934814,1.6e-05,2.754708,0.266667
13437,302.934814,1.6e-05,2.754708,0.266667
13438,302.859283,0,2.808406,0.270967
13439,302.931061,0.001963,2.816739,0.270658
13440,302.859283,0,2.808406,0.270967
13441,302.859283,0,2.808406,0.270967
13442,302.859283,0,2.808406,0.270967
13443,302.931061,0.001963,2.816739,0.270658
13444,302.931061,0.001963,2.816739,0.270658
13445,302.859283,0,2.808406,0.270967
13446,299.537994,1e-06,2.519439,0.242703
13447,288.397156,0,1.300268,0.179514
13448,288.397156,0,1.300268,0.179514
13449,288.355164,2e-06,1.297673,0.179422
13450,288.355164,2e-06,1.297673,0.179422
13451,288.355164,2e-06,1.297673,0.179422
13452,288.397156,0,1.300268,0.179514
13453,288.397156,0,1.300268,0.179514
13454,288.355164,2e-06,1.297673,0.179422
13455,288.355164,2e-06,1.297673,0.179422
13456,288.355164,2e-06,1.297673,0.179422
13457,288.355164,2e-06,1.297673,0.179422
13458,288.355164,2e-06,1.297673,0.179422
13459,288.355164,2e-06,1.297673,0.179422
13460,288.355164,2e-06,1.297673,0.179422
13461,288.355164,2e-06,1.297673,0.179422
13462,288.397156,0,1.300268,0.179514
13463,288.397156,0,1.300268,0.179514
13464,288.397156,0,1.300268,0.179514
13465,288.211151,0,1.328282,0.181993
13466,288.211151,0,1.328282,0.181993
13467,288.211151,0,1.328282,0.181993
13468,288.211151,0,1.328282,0.181993
13469,288.211151,0,1.328282,0.181993
13470,288.211151,0,1.328282,0.181993
13471,288.211151,0,1.328282,0.181993
13472,288.211151,0,1.328282,0.181993
13473,288.211151,0,1.328282,0.181993
13474,288.211151,0,1.328282,0.181993
13475,288.211151,0,1.328282,0.181993
13476,288.211151,0,1.328282,0.181993
13477,288.211151,0,1.328282,0.181993
13478,288.211151,0,1.328282,0.181993
13479,288.211151,0,1.328282,0.181993
13480,288.211151,0,1.328282,0.181993
13481,288.211151,0,1.328282,0.181993
13482,288.211151,0,1.328282,0.181993
13483,288.211151,0,1.328282,0.181993
13484,288.211151,0,1.328282,0.181993
13485,288.211151,0,1.328282,0.181993
13486,288.211151,0,1.328282,0.181993
13487,288.211151,0,1.328282,0.181993
13488,288.211151,0,1.328282,0.181993
13489,288.285889,0,1.321271,0.181246
13490,288.211151,0,1.328282,0.181993
13491,288.285889,0,1.321271,0.181246
13492,288.285889,0,1.321271,0.181246
13493,288.211151,0,1.328282,0.181993
13494,288.285889,0,1.321271,0.181246
13495,288.285889,0,1.321271,0.181246
13496,288.211151,0,1.328282,0.181993
13497,288.211151,0,1.328282,0.181993
13498,288.211151,0,1.328282,0.181993
13499,288.211151,0,1.328282,0.181993
13500,288.285889,0,1.321271,0.181246
13501,288.285889,0,1.321271,0.181246
13502,288.211151,0,1.328282,0.181993
13503,288.211151,0,1.328282,0.181993
13504,288.211151,0,1.328282,0.181993
13505,288.211151,0,1.328282,0.181993
13506,288.211151,0,1.328282,0.181993
13507,288.211151,0,1.328282,0.181993
13508,288.211151,0,1.328282,0.181993
13509,288.211151,0,1.328282,0.181993
13510,288.198639,0,1.311283,0.181034
13511,288.211151,0,1.328282,0.181993
13512,288.198639,0,1.311283,0.181034
13513,288.198639,0,1.311283,0.181034
13514,288.198639,0,1.311283,0.181034
13515,288.211151,0,1.328282,0.181993
13516,288.211151,0,1.328282,0.181993
13517,288.198639,0,1.311283,0.181034
13518,288.198639,0,1.311283,0.181034
13519,288.198639,0,1.311283,0.181034
13520,288.198639,0,1.311283,0.181034
13521,288.198639,0,1.311283,0.181034
13522,288.198639,0,1.311283,0.181034
13523,288.198639,0,1.311283,0.181034
13524,288.198639,0,1.311283,0.181034
13525,288.198639,0,1.311283,0.181034
13526,288.198639,0,1.311283,0.181034
13527,288.198639,0,1.311283,0.181034
13528,288.198639,0,1.311283,0.181034
13529,288.198639,0,1.311283,0.181034
13530,288.211151,0,1.328282,0.181993
13531,288.198639,0,1.311283,0.181034
13532,288.198639,0,1.311283,0.181034
13533,288.198639,0,1.311283,0.181034
13534,288.198639,0,1.311283,0.181034
13535,288.198639,0,1.311283,0.181034
13536,288.198639,0,1.311283,0.181034
13537,288.211151,0,1.328282,0.181993
13538,288.198639,0,1.311283,0.181034
13539,288.198639,0,1.311283,0.181034
13540,288.198639,0,1.311283,0.181034
13541,288.211151,0,1.328282,0.181993
13542,288.198639,0,1.311283,0.181034
13543,288.198639,0,1.311283,0.181034
13544,288.211151,0,1.328282,0.181993
13545,288.198639,0,1.311283,0.181034
13546,288.198639,0,1.311283,0.181034
13547,288.198639,0,1.311283,0.181034
13548,288.198639,0,1.311283,0.181034
13549,288.198639,0,1.311283,0.181034
13550,288.198639,0,1.311283,0.181034
13551,288.198639,0,1.311283,0.181034
13552,288.198639,0,1.311283,0.181034
13553,288.211151,0,1.328282,0.181993
13554,288.198639,0,1.311283,0.181034
13555,288.211151,0,1.328282,0.181993
13556,288.211151,0,1.328282,0.181993
13557,288.301819,0,1.291304,0.179173
13558,288.301819,0,1.291304,0.179173
13559,288.301819,0,1.291304,0.179173
13560,288.301819,0,1.291304,0.179173
13561,288.301819,0,1.291304,0.179173
13562,288.301819,0,1.291304,0.179173
13563,288.301819,0,1.291304,0.179173
13564,288.301819,0,1.291304,0.179173
13565,288.301819,0,1.291304,0.179173
13566,288.301819,0,1.291304,0.179173
13567,288.301819,0,1.291304,0.179173
13568,288.301819,0,1.291304,0.179173
13569,288.301819,0,1.291304,0.179173
13570,288.301819,0,1.291304,0.179173
13571,288.301819,0,1.291304,0.179173
13572,288.301819,0,1.291304,0.179173
13573,288.301819,0,1.291304,0.179173
13574,288.301819,0,1.291304,0.179173
13575,288.301819,0,1.291304,0.179173
13576,288.301819,0,1.291304,0.179173
13577,288.301819,0,1.291304,0.179173
13578,288.301819,0,1.291304,0.179173
13579,288.301819,0,1.291304,0.179173
13580,288.301819,0,1.291304,0.179173
13581,288.301819,0,1.291304,0.179173
13582,288.301819,0,1.291304,0.179173
13583,288.301819,0,1.291304,0.179173
13584,288.301819,0,1.291304,0.179173
13585,288.301819,0,1.291304,0.179173
13586,288.301819,0,1.291304,0.179173
13587,288.301819,0,1.291304,0.179173
13588,288.301819,0,1.291304,0.179173
13589,288.301819,0,1.291304,0.179173
13590,288.301819,0,1.291304,0.179173
13591,288.301819,0,1.291304,0.179173
13592,288.301819,0,1.291304,0.179173
13593,288.301819,0,1.291304,0.179173
13594,288.301819,0,1.291304,0.179173
13595,288.301819,0,1.291304,0.179173
13596,288.301819,0,1.291304,0.179173
13597,288.301819,0,1.291304,0.179173
13598,288.301819,0,1.291304,0.179173
13599,288.301819,0,1.291304,0.179173
13600,288.301819,0,1.291304,0.179173
13601,288.301819,0,1.291304,0.179173
13602,288.420959,0,1.282267,0.177706
13603,288.420959,0,1.282267,0.177706
13604,288.420959,0,1.282267,0.177706
13605,288.420959,0,1.282267,0.177706
13606,288.420959,0,1.282267,0.177706
13607,288.420959,0,1.282267,0.177706
13608,288.420959,0,1.282267,0.177706
13609,288.420959,0,1.282267,0.177706
13610,288.420959,0,1.282267,0.177706
13611,288.420959,0,1.282267,0.177706
13612,288.420959,0,1.282267,0.177706
13613,288.420959,0,1.282267,0.177706
13614,288.420959,0,1.282267,0.177706
13615,288.420959,0,1.282267,0.177706
13616,288.420959,0,1.282267,0.177706
13617,288.420959,0,1.282267,0.177706
13618,288.420959,0,1.282267,0.177706
13619,288.420959,0,1.282267,0.177706
13620,288.420959,0,1.282267,0.177706
13621,288.420959,0,1.282267,0.177706
13622,288.420959,0,1.282267,0.177706
13623,288.420959,0,1.282267,0.177706
13624,288.420959,0,1.282267,0.177706
13625,288.420959,0,1.282267,0.177706
13626,288.420959,0,1.282267,0.177706
13627,288.420959,0,1.282267,0.177706
13628,288.420959,0,1.282267,0.177706
13629,288.420959,0,1.282267,0.177706
13630,288.420959,0,1.282267,0.177706
13631,288.420959,0,1.282267,0.177706
13632,288.420959,0,1.282267,0.177706
13633,288.420959,0,1.282267,0.177706
13634,288.420959,0,1.282267,0.177706
13635,288.420959,0,1.282267,0.177706
13636,288.420959,0,1.282267,0.177706
13637,288.420959,0,1.282267,0.177706
13638,288.420959,0,1.282267,0.177706
13639,288.420959,0,1.282267,0.177706
13640,288.420959,0,1.282267,0.177706
13641,288.420959,0,1.282267,0.177706
13642,288.420959,0,1.282267,0.177706
13643,288.420959,0,1.282267,0.177706
13644,288.420959,0,1.282267,0.177706
13645,288.420959,0,1.282267,0.177706
13646,288.460724,0,1.279398,0.177242
13647,288.608978,2e-06,1.251675,0.174216
13648,288.460724,0,1.279398,0.177242
13649,288.460724,0,1.279398,0.177242
13650,288.460724,0,1.279398,0.177242
13651,288.460724,0,1.279398,0.177242
13652,288.460724,0,1.279398,0.177242
13653,288.460724,0,1.279398,0.177242
13654,288.608978,2e-06,1.251675,0.174216
13655,288.460724,0,1.279398,0.177242
13656,288.460724,0,1.279398,0.177242
13657,288.460724,0,1.279398,0.177242
13658,288.460724,0,1.279398,0.177242
13659,288.460724,0,1.279398,0.177242
13660,288.460724,0,1.279398,0.177242
13661,288.460724,0,1.279398,0.177242
13662,288.460724,0,1.279398,0.177242
13663,288.460724,0,1.279398,0.177242
13664,288.460724,0,1.279398,0.177242
13665,288.460724,0,1.279398,0.177242
13666,288.460724,0,1.279398,0.177242
13667,288.460724,0,1.279398,0.177242
13668,288.608978,2e-06,1.251675,0.174216
13669,288.608978,2e-06,1.251675,0.174216
13670,288.608978,2e-06,1.251675,0.174216
13671,288.460724,0,1.279398,0.177242
13672,288.460724,0,1.279398,0.177242
13673,288.460724,0,1.279398,0.177242
13674,288.460724,0,1.279398,0.177242
13675,288.460724,0,1.279398,0.177242
13676,288.460724,0,1.279398,0.177242
13677,288.460724,0,1.279398,0.177242
13678,288.460724,0,1.279398,0.177242
13679,288.460724,0,1.279398,0.177242
13680,288.460724,0,1.279398,0.177242
13681,288.460724,0,1.279398,0.177242
13682,288.460724,0,1.279398,0.177242
13683,288.460724,0,1.279398,0.177242
13684,288.460724,0,1.279398,0.177242
13685,288.4505,0,1.267131,0.176485
13686,288.391846,0,1.266637,0.176689
13687,288.391846,0,1.266637,0.176689
13688,288.4505,0,1.267131,0.176485
13689,288.391846,0,1.266637,0.176689
13690,288.391846,0,1.266637,0.176689
13691,288.4505,0,1.267131,0.176485
13692,288.4505,0,1.267131,0.176485
13693,288.4505,0,1.267131,0.176485
13694,288.4505,0,1.267131,0.176485
13695,288.391846,0,1.266637,0.176689
13696,288.4505,0,1.267131,0.176485
13697,288.4505,0,1.267131,0.176485
13698,288.4505,0,1.267131,0.176485
13699,288.4505,0,1.267131,0.176485
13700,288.4505,0,1.267131,0.176485
13701,288.4505,0,1.267131,0.176485
13702,288.4505,0,1.267131,0.176485
13703,288.4505,0,1.267131,0.176485
13704,288.4505,0,1.267131,0.176485
13705,288.391846,0,1.266637,0.176689
13706,288.4505,0,1.267131,0.176485
13707,288.391846,0,1.266637,0.176689
13708,288.4505,0,1.267131,0.176485
13709,288.391846,0,1.266637,0.176689
13710,288.391846,0,1.266637,0.176689
13711,288.391846,0,1.266637,0.176689
13712,288.391846,0,1.266637,0.176689
13713,288.391846,0,1.266637,0.176689
13714,288.391846,0,1.266637,0.176689
13715,288.391846,0,1.266637,0.176689
13716,288.391846,0,1.266637,0.176689
13717,288.4505,0,1.267131,0.176485
13718,288.4505,0,1.267131,0.176485
13719,288.391846,0,1.266637,0.176689
13720,288.391846,0,1.266637,0.176689
13721,288.391846,0,1.266637,0.176689
13722,288.391846,0,1.266637,0.176689
13723,288.4505,0,1.267131,0.176485
13724,288.4505,0,1.267131,0.176485
13725,288.4505,0,1.267131,0.176485
13726,288.391846,0,1.266637,0.176689
13727,288.4505,0,1.267131,0.176485
13728,288.4505,0,1.267131,0.176485
13729,288.4505,0,1.267131,0.176485
13730,288.391846,0,1.266637,0.176689
13731,291.41037,0,1.279051,0.184539
13732,291.41037,0,1.279051,0.184539
13733,291.41037,0,1.279051,0.184539
13734,291.41037,0,1.279051,0.184539
13735,291.41037,0,1.279051,0.184539
13736,291.41037,0,1.279051,0.184539
13737,291.41037,0,1.279051,0.184539
13738,291.41037,0,1.279051,0.184539
13739,291.41037,0,1.279051,0.184539
13740,291.41037,0,1.279051,0.184539
13741,291.41037,0,1.279051,0.184539
13742,291.41037,0,1.279051,0.184539
13743,291.41037,0,1.279051,0.184539
13744,291.41037,0,1.279051,0.184539
13745,291.41037,0,1.279051,0.184539
13746,291.41037,0,1.279051,0.184539
13747,291.41037,0,1.279051,0.184539
13748,291.41037,0,1.279051,0.184539
13749,291.41037,0,1.279051,0.184539
13750,291.41037,0,1.279051,0.184539
13751,291.41037,0,1.279051,0.184539
13752,291.41037,0,1.279051,0.184539
13753,291.41037,0,1.279051,0.184539
13754,291.41037,0,1.279051,0.184539
13755,291.41037,0,1.279051,0.184539
13756,291.41037,0,1.279051,0.184539
13757,291.41037,0,1.279051,0.184539
13758,291.41037,0,1.279051,0.184539
13759,291.41037,0,1.279051,0.184539
13760,291.41037,0,1.279051,0.184539
13761,291.41037,0,1.279051,0.184539
13762,291.41037,0,1.279051,0.184539
13763,291.41037,0,1.279051,0.184539
13764,291.41037,0,1.279051,0.184539
13765,291.41037,0,1.279051,0.184539
13766,291.41037,0,1.279051,0.184539
13767,291.41037,0,1.279051,0.184539
13768,291.41037,0,1.279051,0.184539
13769,291.41037,0,1.279051,0.184539
13770,291.41037,0,1.279051,0.184539
13771,291.41037,0,1.279051,0.184539
13772,288.696472,0,1.253434,0.173188
13773,288.712433,0,1.244712,0.172533
13774,288.712433,0,1.244712,0.172533
13775,288.712433,0,1.244712,0.172533
13776,288.712433,0,1.244712,0.172533
13777,288.712433,0,1.244712,0.172533
13778,288.696472,0,1.253434,0.173188
13779,288.712433,0,1.244712,0.172533
13780,288.712433,0,1.244712,0.172533
13781,288.696472,0,1.253434,0.173188
13782,288.712433,0,1.244712,0.172533
13783,288.712433,0,1.244712,0.172533
13784,288.696472,0,1.253434,0.173188
13785,288.696472,0,1.253434,0.173188
13786,288.712433,0,1.244712,0.172533
13787,288.696472,0,1.253434,0.173188
13788,288.712433,0,1.244712,0.172533
13789,288.712433,0,1.244712,0.172533
13790,288.712433,0,1.244712,0.172533
13791,288.712433,0,1.244712,0.172533
13792,288.712433,0,1.244712,0.172533
13793,288.712433,0,1.244712,0.172533
13794,288.712433,0,1.244712,0.172533
13795,288.712433,0,1.244712,0.172533
13796,288.712433,0,1.244712,0.172533
13797,288.712433,0,1.244712,0.172533
13798,288.696472,0,1.253434,0.173188
13799,288.712433,0,1.244712,0.172533
13800,288.712433,0,1.244712,0.172533
13801,288.712433,0,1.244712,0.172533
13802,288.712433,0,1.244712,0.172533
13803,288.712433,0,1.244712,0.172533
13804,288.712433,0,1.244712,0.172533
13805,288.712433,0,1.244712,0.172533
13806,288.712433,0,1.244712,0.172533
13807,288.712433,0,1.244712,0.172533
13808,288.696472,0,1.253434,0.173188
13809,288.696472,0,1.253434,0.173188
13810,288.712433,0,1.244712,0.172533
13811,288.712433,0,1.244712,0.172533
13812,288.712433,0,1.244712,0.172533
13813,288.712433,0,1.244712,0.172533
13814,288.712433,0,1.244712,0.172533
13815,288.712433,0,1.244712,0.172533
13816,288.712433,0,1.244712,0.172533
13817,288.696472,0,1.253434,0.173188
13818,288.712433,0,1.244712,0.172533
13819,288.712433,0,1.244712,0.172533
13820,288.712433,0,1.244712,0.172533
13821,288.563568,0,1.223189,0.171289
13822,288.453796,0,1.221909,0.172371
13823,288.453796,0,1.221909,0.172371
13824,288.453796,0,1.221909,0.172371
13825,288.359619,0,1.231892,0.173819
13826,288.359619,0,1.231892,0.173819
13827,288.359619,0,1.231892,0.173819
13828,288.449829,0.006967,1.237672,0.173791
13829,288.359619,0,1.231892,0.173819
13830,288.449829,0.006967,1.237672,0.173791
13831,288.449829,0.006967,1.237672,0.173791
13832,288.359619,0,1.231892,0.173819
13833,288.359619,0,1.231892,0.173819
13834,288.359619,0,1.231892,0.173819
13835,288.359619,0,1.231892,0.173819
13836,288.449829,0.006967,1.237672,0.173791
13837,288.359619,0,1.231892,0.173819
13838,288.359619,0,1.231892,0.173819
13839,288.359619,0,1.231892,0.173819
13840,288.359619,0,1.231892,0.173819
13841,288.359619,0,1.231892,0.173819
13842,288.449829,0.006967,1.237672,0.173791
13843,288.563568,0,1.223189,0.171289
13844,288.453796,0,1.221909,0.172371
13845,288.453796,0,1.221909,0.172371
13846,288.453796,0,1.221909,0.172371
13847,288.359619,0,1.231892,0.173819
13848,288.449829,0.006967,1.237672,0.173791
13849,288.359619,0,1.231892,0.173819
13850,288.359619,0,1.231892,0.173819
13851,288.449829,0.006967,1.237672,0.173791
13852,288.359619,0,1.231892,0.173819
13853,288.449829,0.006967,1.237672,0.173791
13854,288.449829,0.006967,1.237672,0.173791
13855,288.359619,0,1.231892,0.173819
13856,288.359619,0,1.231892,0.173819
13857,288.449829,0.006967,1.237672,0.173791
13858,288.449829,0.006967,1.237672,0.173791
13859,288.359619,0,1.231892,0.173819
13860,288.359619,0,1.231892,0.173819
13861,288.449829,0.006967,1.237672,0.173791
13862,288.453796,0,1.221909,0.172371
13863,288.563568,0,1.223189,0.171289
13864,288.449829,0.006967,1.237672,0.173791
13865,288.359619,0,1.231892,0.173819
13866,288.359619,0,1.231892,0.173819
13867,288.359619,0,1.231892,0.173819
13868,288.359619,0,1.231892,0.173819
13869,288.359619,0,1.231892,0.173819
13870,288.359619,0,1.231892,0.173819
13871,288.478607,0,1.212502,0.17078
13872,288.478607,0,1.212502,0.17078
13873,288.478607,0,1.212502,0.17078
13874,288.478607,0,1.212502,0.17078
13875,288.478607,0,1.212502,0.17078
13876,288.478607,0,1.212502,0.17078
13877,288.478607,0,1.212502,0.17078
13878,288.478607,0,1.212502,0.17078
13879,288.453796,0,1.221909,0.172371
13880,288.478607,0,1.212502,0.17078
13881,288.478607,0,1.212502,0.17078
13882,288.478607,0,1.212502,0.17078
13883,288.478607,0,1.212502,0.17078
13884,288.478607,0,1.212502,0.17078
13885,288.478607,0,1.212502,0.17078
13886,288.478607,0,1.212502,0.17078
13887,288.478607,0,1.212502,0.17078
13888,288.478607,0,1.212502,0.17078
13889,288.478607,0,1.212502,0.17078
13890,288.478607,0,1.212502,0.17078
13891,288.478607,0,1.212502,0.17078
13892,288.478607,0,1.212502,0.17078
13893,288.478607,0,1.212502,0.17078
13894,288.478607,0,1.212502,0.17078
13895,288.478607,0,1.212502,0.17078
13896,288.453796,0,1.221909,0.172371
13897,288.453796,0,1.221909,0.172371
13898,288.478607,0,1.212502,0.17078
13899,288.478607,0,1.212502,0.17078
13900,288.478607,0,1.212502,0.17078
13901,288.478607,0,1.212502,0.17078
